,name,lat,lon
10799,Food Lion,33.7657189,-79.018845
10800,Food Lion,33.8682971,-79.0516769
10801,Ingles,34.9800747,-81.8676208
10802,Food Lion,32.8136476,-80.0410918
10803,Publix,32.753601,-79.9709578
10804,Harris Teeter,32.7619407,-79.9770981
10805,IGA Food Mart,33.6859078,-80.2110379
10806,Food Lion,34.0032148,-81.0187829
10807,Bi-Lo,34.8068378,-82.229301
10808,Food Lion,34.024647,-81.0812442
10809,IGA,33.8785333,-79.7576499
10810,Piggly Wiggly,33.8808701,-79.7573877
10811,Food Lion,33.8679526,-80.3557275
10812,Bi-Lo,33.9152633,-80.3862014
10813,Deal Mart,34.7231083,-82.2550033
10814,Super Bi-Lo,34.7557146,-82.2657448
10815,Bi-Lo,34.0376748,-81.0405272
10816,Ingles,34.8674451,-82.4664937
10817,BI-LO,34.445136,-82.3865268
10818,Fred's Store - Pharmacy,34.4459301,-82.3853439
10819,Quality Foods,34.9456273,-82.223082
10820,Fresh Market,34.8208754,-82.2769914
10821,14 Carrot Whole Foods,34.0045699,-81.2061997
10822,Bi-Lo,34.0206928,-80.9686147
10823,Garner's Natural Life,34.018072,-80.9641797
10824,The Fresh Market,34.0177808,-80.9640724
10825,Bi-Lo,33.5263101,-81.9517714
10826,The German Meat Market,34.0860795,-80.9343768
10827,Caviar & Bananas,34.8512645,-82.399932
10828,Bi-Lo,34.9387936,-82.2645401
10829,Publix,35.120118,-81.0810891
10830,K-Mart,32.4426329,-80.6927236
10831,Bi-Lo,32.4441657,-80.6911224
10832,Walmart Supercenter,33.5241622,-80.8910894
10833,Bi-Lo,32.7913584,-80.0293075
10834,Commissary,33.9774592,-80.4777128
10835,Walmart,33.9597637,-80.3903096
10836,Walmart Supercenter,33.9600883,-80.3896021
10837,Publix,32.1579279,-80.7661411
10838,BI-LO,32.1445204,-80.7561619
10839,Piggly Wiggly,32.144293,-80.7508783
10840,Costco,34.070897,-81.1392312
10841,Piggly Wiggly,32.7340198,-80.237368
10842,Publix,32.8042548,-80.111728
10843,Doscher's,32.7826625,-79.9963739
10844,Garden City Grocery,33.5771979,-78.9994193
10845,Lowes Foods,33.5875931,-79.0527289
10846,Food Lion,33.6018988,-78.9937124
10847,Circle K,33.8579005,-78.6602877
10848,Food Lion,33.7334068,-78.9497128
10849,Lowes Foods,33.6504681,-78.9868252
10850,Hong Kong Supermarket,33.692966,-78.8869517
10851,Piggly Wiggly,33.6994581,-78.8746902
10852,Food Lion,33.6217812,-79.0020205
10853,Bi-Lo,34.9193856,-81.993789
10854,Bi-Lo,34.9733538,-82.4271428
10855,Bi-Lo,33.1894131,-79.9960086
10856,Food Lion,33.2093132,-79.9802512
10857,Piggly Wiggly,33.1970595,-80.0135345
10858,IGA,33.4074761,-79.9237544
10859,Hills Grocery store,34.056995,-78.8888542
10860,BI-LO,32.7209744,-80.0786783
10861,Bi-Lo,33.9941415,-81.303872
10862,Kroger,33.8265551,-78.6799314
10863,ALDI,33.8309198,-78.6752592
10864,Saigon Market,34.873259,-82.3684113
10865,Food Lion,32.7450242,-80.0380581
10866,Walgreens,34.7882169,-82.4834897
10867,Walmart Neighborhood Market,33.6847391,-78.9571068
10868,Lowes Foods,33.7598257,-78.8552489
10869,Walmart Supercenter,34.35764,-80.064158
10870,Bi-Lo,34.3659361,-80.0911997
10871,La Unica,34.9329093,-82.2867715
10872,Bi-Lo,32.7364285,-79.9652366
10873,Lowes Foods,33.4282826,-79.1465156
10874,Publix,33.4385809,-79.13196
10875,Publix,33.5860146,-79.0547168
10876,The Fresh Market,33.4503417,-79.1202281
10877,Bi-Lo,33.4833811,-79.0989276
10878,Publix,33.7586855,-78.9586221
10879,Food Lion,33.7540479,-78.8646671
10880,Publix,33.9998837,-81.2198416
10881,Publix,32.2702858,-80.9168654
10882,Food Lion,34.1641532,-81.3561299
10883,Publix,34.1643848,-81.3517691
10884,Bi-Lo,33.9890876,-81.2409976
10885,Walmart Supercenter,33.9981484,-81.2247897
10886,Aldi,34.0064058,-81.2017691
10887,Publix,33.9911854,-81.3063273
10888,Aldi,34.0539612,-81.161045
10889,Bi-Lo,34.051685,-81.1597171
10890,Saibaba Wholesale,34.0312885,-81.1007527
10891,Food Lion,34.0946302,-81.1591988
10892,Food Lion,34.1229713,-81.2354928
10893,Bi-Lo,34.1655997,-81.357667
10894,Monterrey's Mini Market,33.997946,-81.2185865
10895,Lowes Foods,34.0066166,-81.2038795
10896,Harvest Foods,34.0222687,-81.1336622
10897,Halal International,34.0321231,-81.0895552
10898,The Gourmet Shop,33.9991647,-81.0168756
10899,Fusco's Market,34.1022501,-81.22303
10900,Tienda Mexicana San Luis,34.9380246,-82.1437489
10901,Filipino American Grocery,34.2074439,-82.1479149
10902,Food Lion,33.8733214,-78.6729044
10903,Walmart Supercenter,32.211604,-80.728675
10904,Walmart Supercenter,34.2855302,-79.8562616
10905,Walmart Supercenter,32.4076013,-80.633018
10906,Walmart Neighborhood Market,34.953135,-81.017952
10907,Walmart Supercenter,34.198121,-82.132247
10908,Walmart Supercenter,34.701157,-79.931271
10909,Walmart Supercenter,32.2602,-80.8558
10910,Walmart Supercenter,32.950336,-80.155096
10911,Walmart Supercenter,34.4358664,-79.3765944
10912,Walmart Supercenter,33.393724,-79.286271
10913,Walmart Supercenter,33.892389,-79.751262
10914,Walmart Neighborhood Market,32.9673153,-80.2036081
10915,Walmart Supercenter,33.857892,-79.091184
10916,Walmart Neighborhood Market,33.938563,-80.369901
10917,Walmart Neighborhood Market,33.9773722,-81.0736635
10918,Walmart Neighborhood Market,33.673488,-78.905125
10919,Walmart Neighborhood Market,33.0121,-80.2395
10920,Walmart Supercenter,33.777583,-78.989089
10921,Walmart Supercenter,34.638867,-79.704246
10922,Walmart Neighborhood Market,34.54509,-82.632837
10923,Walmart Supercenter,34.127358,-81.220387
10924,Walmart Neighborhood Market,33.008051,-80.047046
10925,Walmart Neighborhood Market,33.482413,-80.869633
10926,Walmart Neighborhood Market,32.978876,-80.128208
10927,Walmart Neighborhood Market,34.174603,-79.810763
10928,Walmart Neighborhood Market,34.921112,-81.884451
10929,Walmart Supercenter,34.868945,-82.693067
10930,Walmart Neighborhood Market,33.717465,-78.856676
10931,Walmart Supercenter,32.311011,-80.978396
10932,Walmart Supercenter,34.155229,-79.764058
10933,Walmart Supercenter,32.7205295,-79.9677342
10934,Walmart Supercenter,34.699825,-81.1925399
10935,Walmart Supercenter,34.208194,-82.192386
10936,Walmart Supercenter,33.501291,-81.956733
10937,Walmart Supercenter,34.7342509,-80.7847582
10938,Piggly Wiggly,34.178079,-82.023324
10939,88 Oriental Market,34.070941,-81.1751002
10940,Piggly Wiggly,34.0633346,-81.0092912
10941,Food Lion,34.052766,-81.0269557
10942,Fred's,35.1439679,-81.8599879
10943,Bilo's Grocery Store,35.1367036,-81.8629462
10944,Kraft Foods,33.9323906,-81.0641145
10945,Gaston IGA,33.8210108,-81.1001667
10946,Food Lion,33.8368154,-81.093173
10947,Food Lion,33.9147345,-81.1315452
10948,Gilbert IGA,33.9537763,-81.419791
10949,Latinos Supermarket,34.0080951,-81.7707497
10950,Publix,33.9872461,-81.0032478
10951,Rosewood Market & Deli,33.9879049,-81.0039179
10952,Bi-Lo,33.945683,-81.0774817
10953,Bi-Lo,34.218206,-81.5382255
10954,Asian Market,34.035473,-81.0917475
10955,Publix,33.9873905,-81.0030211
10956,Food Sales East,33.993771,-81.1040789
10957,Bi-Lo,33.9821359,-81.0992199
10958,Save-A-Lot,34.4935502,-81.9790712
10959,Walmart Neighborhood Market,33.906164,-80.378092
10960,Richburg IGA,34.7458067,-81.0306417
10961,Bi-Lo,34.2580252,-82.0910126
10962,Aldi,34.2170881,-82.1818265
10963,Lidl,34.2092388,-82.1807368
10964,Publix,34.2062715,-82.1859528
10965,Ingles,34.7012222,-82.9359868
10966,Publix,34.702779,-82.9389185
10967,Harris Teeter,34.8267376,-82.3989227
10968,Sprouts Farmers Market,34.8188284,-82.2554742
10969,Aldi,33.6420395,-78.9867021
10970,Forestbrook Grocery,33.7182563,-78.9627641
10971,BI-LO,34.3494213,-81.0882362
10972,Sam's Club,32.2581186,-80.8559412
10973,Costco Gasoline,32.8810989,-79.7698763
10974,Food Lion,33.4833473,-80.4783493
10975,Ingles,34.1875174,-82.400464
10976,Aldi,34.7121134,-82.2551005
10977,Harris Teeter,32.8025953,-80.0195776
10978,Dollar General,34.3089881,-80.5423465
10979,Food Lion,34.2155161,-82.1588404
10980,Food Lion,34.6958746,-82.3988906
10981,Ingles,34.7203407,-82.3886338
10982,Panaderia El Sol,34.8604311,-82.461329
10983,La Unica,34.8513355,-82.4549836
10984,Publix,32.8305004,-79.8362537
10985,Family Fare,44.0788931,-103.2539004
10986,Ken's Food Fair,45.7926023,-97.7516259
10987,Sunshine Foods,43.6317989,-96.9465387
10988,Hy-Vee 6,43.5273684,-96.789583
10989,Sunshine Foods,43.5420392,-96.7228981
10990,Lynn's Dakotamart,43.1715709,-101.7345731
10991,Hy-Vee,43.5082743,-96.7739719
10992,Hy-Vee,43.5175093,-96.7283374
10993,Ace,43.5419302,-96.6723919
10994,Hy-Vee,43.5467557,-96.762042
10995,Garretson Food Center,43.7164168,-96.5025088
10996,Hy-Vee,43.4985862,-96.7088913
10997,Sunshine Foods,43.5958632,-96.5743036
10998,Nature's Paradise,44.3119106,-96.77903
10999,Coborn's Superstore,43.7273283,-98.0239624
11000,Ken's SuperFair Foods,45.4603799,-98.4576453
11001,Ken's FoodFair,45.4573451,-98.1025499
11002,Chamberlain Food Center,43.8077963,-99.3255576
11003,Staple & Spice Market,44.0804701,-103.2313595
11004,Robb's Inc-Grocery,44.6560883,-103.8554169
11005,Great Harvest Bread Co.,44.0833308,-103.2294447
11006,Main Street Market,44.0822586,-103.2227829
11007,Asian Grocery,44.0879088,-103.1940094
11008,Lasting Expressions Vinyl,43.515229,-96.742485
11009,Science Nutrition,43.4989824,-96.7720355
11010,Acacia European Market,43.5070861,-96.7718406
11011,Philippine Oriental Food Store,43.560733,-96.7318197
11012,Co-Op Natural Foods,43.5371026,-96.7322033
11013,Krullls Market,43.9345022,-103.5672207
11014,Berens Warehouse Groceries,45.2256972,-96.611062
11015,Hartman's Family Foods,45.2215269,-96.6346339
11016,Tranquil Desires,43.811179,-99.331312
11017,Super Valu,45.5825248,-103.546693
11018,Sunshine Foods,43.8032099,-99.3824407
11019,Payless Foods,45.5376911,-100.4359798
11020,Hy-Vee,44.297666,-96.76991
11021,Lewis,44.2957936,-96.7699951
11022,Donlan's Foodland,43.4160706,-97.2608078
11023,Yankton Discount Grocery Store,42.8695465,-97.3925725
11024,Lynn's Dakotamart,44.3514416,-103.7779816
11025,Kroger,35.2929459,-89.6739107
11026,Blaine IGA,36.1527716,-83.7049234
11027,H.G. Hill's Supermarket,36.3968468,-87.0314811
11028,Kroger,35.9508016,-86.816765
11029,Kroger,36.2102066,-86.7317836
11030,Kroger,35.0939026,-89.8055345
11031,Kroger,35.0500258,-89.7980497
11032,Kroger,35.8309138,-86.3758101
11033,Walmart Supercenter,35.8313139,-86.3463487
11034,Food Lion,36.0681667,-86.6814613
11035,Walmart Neighborhood Market,36.042185,-86.745587
11036,Walmart Supercenter,36.08246,-86.725437
11037,Save A Lot Food Stores,36.1066023,-84.5941616
11038,The Fresh Market,35.0388866,-85.1487422
11039,Dollar General,35.1357119,-85.2818615
11040,Archer's,36.1964116,-84.07104
11041,Food City,35.9486929,-84.1123888
11042,Kroger,35.9427866,-84.0933505
11043,Whole Foods Market,35.9344202,-86.8250035
11044,Food City,35.9315598,-84.1866017
11045,Kroger,35.1707775,-89.7951434
11046,Dollar General Market,36.3965331,-87.0288026
11047,Food City,36.117234,-83.4874045
11048,Food City,36.0194974,-83.7782203
11049,Carneceria LOA #7,35.0372672,-85.311061
11050,Ingle's,36.4402612,-83.6076611
11051,Piggly Wiggly,35.5205075,-84.7906986
11052,Food Country,36.1864316,-82.9342847
11053,Kroger,36.1709729,-86.67875
11054,Kroger,35.1004603,-89.8410198
11055,Earthfare,36.3006202,-82.3776483
11056,Food City,36.3016612,-82.3378302
11057,Hometown IGA,36.3046182,-82.3403247
11058,Kroger,36.0731105,-86.9194867
11059,Walmart Supercenter,35.9266369,-84.0628807
11060,Kroger,36.0004097,-86.6909421
11061,Publix,35.997094,-86.6917307
11062,Publix Market,36.0533492,-86.6149191
11063,Bill Martin's,36.1744498,-86.749747
11064,Publix,35.1473504,-85.2072757
11065,Ingles Market,35.9836844,-84.0955055
11066,Aldi,36.0041421,-84.0233944
11067,Kroger's,36.008677,-84.023625
11068,Food City,36.0204576,-84.0506671
11069,Dollar General Market,36.0200168,-84.0559993
11070,Walmart Supercenter,36.0086381,-84.2531911
11071,Piggly Wiggly,35.6909609,-84.8641507
11072,Save-a-Lot,36.4320223,-84.9350039
11073,Food City,35.0986323,-85.3292909
11074,Food Lion,36.150523,-86.6271606
11075,Target,36.1825171,-86.6372222
11076,Piggly Wiggly,36.144647,-86.813505
11077,Kroger,36.123772,-86.8503093
11078,Scott's Bestway,36.5469023,-85.4935436
11079,Sav-a-lot,36.5414893,-85.4916392
11080,Dollar General,36.5410792,-85.4910406
11081,Aldi's,36.0902246,-86.7323881
11082,Patel Brothers,36.0815732,-86.7275651
11083,Fiesta E-Mart,36.0860489,-86.730198
11084,K & S World MArket,36.075198,-86.7256687
11085,Noor International Market,36.0854816,-86.7274578
11086,Botan Market,36.0771232,-86.7263635
11087,Aleksey's Russian & Eastern European Market,36.1129061,-86.7652507
11088,Tara International Market,36.0944812,-86.7372161
11089,Newroz Market,36.0872486,-86.7289171
11090,Apna Bazaar,36.0878815,-86.7296306
11091,Azdi International Market & Bakery,36.087383,-86.7291263
11092,Aldi,35.0511914,-89.8121452
11093,The Market at Union & Gay,35.965204,-83.918119
11094,Kroger,35.4406896,-89.7906259
11095,Food City,35.1196647,-85.291442
11096,CVS,35.1229578,-85.2382902
11097,Food City,35.4822496,-85.0240112
11098,Americas Threif Store,35.1330646,-85.2380946
11099,Lowes overstock store,35.1404697,-85.2474502
11100,Stockdales,35.1396055,-85.243974
11101,Dollar Tree,35.1405267,-85.2446607
11102,Staples,35.1406715,-85.2462056
11103,Publix,35.8131751,-86.3684055
11104,High Point Grocery,35.1444938,-89.9376722
11105,Whole Food Market,36.1032761,-86.8186106
11106,Kroger,35.143396,-89.7928604
11107,Walmart Supercenter,35.140734,-89.798245
11108,Kroger,35.8728183,-86.3523218
11109,Kroger,36.0496432,-86.6471429
11110,Butler and Bailey Market,35.9052272,-84.0203323
11111,Superlo Foods,35.1135539,-89.9041402
11112,Food Lion,36.1547926,-82.4082133
11113,Publix,35.7750129,-86.9182939
11114,Kroger,35.7413459,-86.8918587
11115,Walgreens,35.7382544,-86.8931462
11116,Publix Supermarket,36.1400221,-86.8826894
11117,Kroger,35.9399369,-83.9848834
11118,Food City,35.9340793,-84.0008379
11119,Compton's Foodland,36.0891664,-86.6093311
11120,Kroger,35.1452795,-90.0147635
11121,Kroger,35.1352588,-90.0031718
11122,Kroger,35.0934645,-90.0571154
11123,Kroger,35.1072238,-89.9884287
11124,Kroger,35.9135424,-84.089048
11125,Family Dollar,35.0639973,-85.3095076
11126,Whole Foods Market,35.0633944,-85.314337
11127,Kroger,35.7901113,-86.4023284
11128,Dollar Tree,35.0380894,-90.0258147
11129,Family Dollar,35.055993,-90.0252643
11130,Aldi,35.0173411,-85.20473
11131,Publix,35.91214,-86.3859905
11132,Kroger,35.8865065,-86.3842098
11133,Food Lion,35.74483,-86.9403395
11134,IGA Supermarket,35.4506884,-84.6165244
11135,Save A Lot White Way Shopping Center,35.4363013,-84.5902682
11136,Walmart Supercenter,35.5132,-86.4521
11137,Food Rite,35.2420341,-89.3590384
11138,Costco,36.1396889,-86.8850731
11139,Big Lots,36.1412601,-86.8817308
11140,Walmart Supercenter,36.0602201,-87.3807383
11141,Walmart Supercenter,35.9116702,-83.8438933
11142,Food City,35.903791,-83.8377943
11143,Kroger,35.8773729,-83.7743017
11144,Food City,35.8688104,-83.7560106
11145,Walmart Supercenter,35.040483,-85.681551
11146,Dales Store,35.0587377,-88.0667067
11147,Fresh n Low,36.4455395,-83.5861567
11148,Family Dollar Store,36.4449214,-83.5864169
11149,Food City,36.4484003,-83.5773267
11150,Catdaddy's Market Gas Station,36.4482906,-83.5747179
11151,United Grocery Outlet,36.4448035,-83.5916173
11152,Kroger,35.1153926,-89.9064401
11153,Walmart,36.4394053,-83.609246
11154,Food City,36.4166517,-82.4705967
11155,Food City,36.5589107,-82.2143359
11156,Kroger,36.1059094,-86.8187064
11157,Publix,35.8606287,-84.0765079
11158,Earth Fare,35.9029303,-84.1464542
11159,Publix,35.8935227,-84.1701168
11160,Fresh Market,35.880784,-84.165159
11161,Whole Foods,35.9334492,-84.016132
11162,Dollar General,35.9440219,-84.0976694
11163,Food City,35.7841438,-83.5507936
11164,Walmart Supercenter,35.983319,-85.0356336
11165,Food City,36.3467641,-84.1593567
11166,IGA,36.3670085,-84.1350308
11167,Trader Joe's,35.9271514,-84.0459196
11168,Save-A-Lot,36.3526915,-84.1564649
11169,Walmart Supercenter,36.2165965,-86.6006702
11170,Walmart Supercenter,36.217055,-86.6007423
11171,Earth Fare Supermarket,35.9424192,-83.9819439
11172,Kroger,36.2998055,-82.3803562
11173,The Fresh Market,36.3100109,-82.3878781
11174,Dollar General,36.3929652,-84.0952778
11175,Target,35.8627731,-84.0793216
11176,Dollar General,35.8501214,-83.984651
11177,Aaron,35.7664466,-83.9888091
11178,Aldi,35.7733118,-83.9895956
11179,Dollar Tree,35.7658024,-83.9894528
11180,Walmart,35.9510042,-83.9403427
11181,Publix,35.9510001,-83.9402745
11182,Kroger,36.0328712,-83.9316857
11183,Kroger,35.3852501,-86.2359576
11184,United Grocery Outlet,35.4709667,-85.0362973
11185,Kroger,36.088452,-86.6475744
11186,Aldi,36.4866792,-86.8841868
11187,Walmart Neighborhood Market,35.9762735,-84.0110232
11188,Kroger,36.4884931,-86.8633422
11189,Walgreens,35.2371306,-89.7927721
11190,Kroger,36.1484613,-86.8607635
11191,Food Lion,35.473194,-86.0796545
11192,Walmart Supercenter,35.4529743,-86.0472689
11193,Food Lion,34.9945795,-85.2375716
11194,Walmart Supercenter,36.0609565,-86.6291778
11195,Ingles,36.4819291,-82.4946412
11196,Food City,36.1472217,-82.845657
11197,ingles,36.1824853,-82.7751899
11198,Food City,36.1827104,-82.7769661
11199,"Fresh N"" Low",35.128328,-84.7189833
11200,Kroger,35.0184289,-89.8290772
11201,Kroger,35.6883422,-88.8581635
11202,Sam's Club,35.6666058,-88.8517464
11203,Walmart Supercenter,35.3576901,-89.8977513
11204,Mercado Chapalita,36.5553532,-87.3958019
11205,Publix,36.1708634,-86.683938
11206,Walmart Supercenter,35.760785,-89.543058
11207,Walmart Supercenter,35.207083,-89.782679
11208,Walmart Supercenter,35.545844,-89.665294
11209,Walmart Supercenter,35.822085,-84.26463
11210,Walmart Supercenter,36.088711,-88.108643
11211,Walmart Supercenter,35.47119,-86.791446
11212,Walmart Supercenter,35.217716,-86.104138
11213,Walmart Supercenter,36.128856,-83.467823
11214,Walmart Supercenter,36.0106,-86.5439
11215,Walmart Supercenter,36.041872,-86.709067
11216,Walmart Supercenter,36.213757,-83.255027
11217,Walmart Supercenter,35.654492,-88.411623
11218,Walmart Supercenter,35.176134,-89.839673
11219,Walmart Supercenter,35.943773,-83.21225
11220,Walmart Supercenter,36.191829,-86.290925
11221,Walmart Supercenter,35.69885,-85.788267
11222,Walmart Supercenter,35.38984,-86.239908
11223,Walmart Supercenter,36.131739,-86.907819
11224,Walmart Supercenter,35.5867,-89.238093
11225,Walmart Supercenter,36.190606,-83.357186
11226,Walmart Neighborhood Market,35.862115,-83.529854
11227,Walmart Supercenter,35.838403,-83.574228
11228,Walmart Supercenter,36.245588,-85.939041
11229,Walmart Neighborhood Market,36.206597,-83.316028
11230,Walmart Neighborhood Market,36.236942,-83.282483
11231,Walmart Supercenter,35.008324,-85.205136
11232,Walmart Supercenter,35.00496,-90.027736
11233,Walmart Neighborhood Market,35.1872,-85.1896
11234,Walmart Neighborhood Market,35.814212,-86.447192
11235,Walmart Neighborhood Market,35.866567,-86.464296
11236,Walmart Neighborhood Market,35.005441,-85.149166
11237,Walmart Neighborhood Market,35.06992,-89.862776
11238,Walmart Neighborhood Market,36.2639814,-86.7140176
11239,Walmart Neighborhood Market,35.022153,-89.830391
11240,Walmart Neighborhood Market,35.042646,-85.220059
11241,Walmart Supercenter,35.279842,-89.024623
11242,Walmart Supercenter,35.225945,-89.52239
11243,Walmart Supercenter,36.178935,-86.519873
11244,Walmart Supercenter,36.24439,-86.76291
11245,Walmart Supercenter,35.954962,-85.82972
11246,Walmart Supercenter,35.386379,-85.382194
11247,Walmart Supercenter,35.551073,-88.810955
11248,Walmart Supercenter,36.188269,-82.372798
11249,Walmart Supercenter,35.512288,-84.360078
11250,Walmart Neighborhood Market,35.115368,-85.262699
11251,Walmart Supercenter,35.668347,-88.851516
11252,Walmart Supercenter,35.136734,-86.564496
11253,Walmart Supercenter,35.963016,-87.140019
11254,Walmart Supercenter,35.201555,-87.060372
11255,Walmart Supercenter,36.03112,-83.866358
11256,Walmart Supercenter,35.1396272,-88.5742543
11257,Walmart Supercenter,35.5989735,-87.0513091
11258,Walmart Supercenter,36.281103,-88.307919
11259,Walmart Supercenter,35.997828,-88.43735
11260,Walmart Supercenter,35.232111,-89.893934
11261,Walmart Supercenter,36.088885,-83.938663
11262,Walmart Supercenter,35.047606,-89.811353
11263,Walmart Supercenter,36.247874,-87.032526
11264,Walmart Supercenter,35.840815,-88.911782
11265,Walmart Supercenter,35.557306,-87.528658
11266,Walmart Supercenter,35.876197,-88.748089
11267,Food Lion,36.1568317,-85.5154718
11268,Save-A-Lot,36.1630948,-82.8358483
11269,Dong Yang Oriental Market,36.5981479,-87.4213464
11270,Family Dollar,36.328526,-82.838615
11271,Dollar General,36.3281351,-82.8385759
11272,EW James,36.3440424,-88.8740793
11273,Kroger,35.1098869,-89.894219
11274,Kroger,35.8448721,-86.4915168
11275,Trader Joe's,35.0909747,-89.8011646
11276,Dollar General,35.7742579,-87.7837405
11277,Kroger,35.0477558,-89.6871466
11278,South Carthage Sav-Way,36.2405317,-85.9519573
11279,Kroger,36.30765,-86.6008292
11280,Kroger,36.3334728,-86.6211838
11281,Aldi,36.3033218,-86.6320239
11282,Mazfresco Market,36.084744,-86.7303789
11283,Sprouts Farmers Market,30.2378691,-97.7930898
11284,H-E-B,30.1752263,-97.825044
11285,Walmart Supercenter,30.6452404,-97.6919227
11286,H-E-B,30.1789723,-95.538155
11287,Brookshire's,32.7579629,-97.8057973
11288,Hill Country,29.6109485,-98.9313285
11289,Brookshire's,32.2751466,-94.9801081
11290,Spec's,29.2709305,-94.8304932
11291,Food Town,29.877987,-95.6488309
11292,Kroger,29.7429877,-95.3918683
11293,Fresh Plus,30.3582539,-97.7390479
11294,Whole Foods,30.3891429,-97.7415315
11295,H-E-B,30.0412831,-99.1432171
11296,Fiesta Market,30.2961908,-97.717467
11297,Eatzi's Gourmet,32.8115936,-96.8065581
11298,Albertson's Grocery,32.8592893,-97.2915423
11299,Peete's Cofffee and Tea,35.1859887,-101.8677304
11300,Super S Grocery,30.0886346,-98.420024
11301,Super Mercado Monterrey,32.7334748,-96.8734321
11302,H-E-B,29.4699826,-98.4962752
11303,Brookshire's,32.7548958,-96.4702682
11304,Terry's Supermarket,32.6906494,-97.3326713
11305,H-E-B,30.4174349,-97.7028068
11306,Super S Foods,29.8438034,-98.265824
11307,Super S Foods,29.8488085,-98.1703336
11308,Asia Market,29.4849971,-98.6030732
11309,Walmart Supercenter,31.0818638,-97.4608541
11310,Brookshire's,32.530726,-96.8182998
11311,Kroger,30.1240321,-95.4073828
11312,Food Basket,30.2179692,-95.741332
11313,Brookshire Brothers,30.2124992,-95.7516639
11314,La Mexicana Supermarket,30.7051305,-95.5426111
11315,Albertsons Market,32.6477347,-97.1893234
11316,Kroger,33.195008,-97.0956334
11317,Rubin's Grocery,29.6998205,-96.777073
11318,Walmart Supercenter,27.8943821,-97.305533
11319,IGA Super Save,33.0861313,-97.3061218
11320,First Food mart,30.2504524,-97.7551176
11321,Fresh Plus,30.2806562,-97.7584194
11322,La Michoacana Meat Market,29.4374742,-98.5021174
11323,Kroger,32.9428871,-97.1217331
11324,H-E-B,30.0530128,-95.1836677
11325,H-E-B,28.7103887,-100.4847636
11326,Walmart Supercenter,31.896254,-106.438215
11327,Walmart Neighborhood Market,32.9313089,-96.4679327
11328,Albertsons,32.9295076,-97.2874555
11329,Kroger,30.0920482,-95.6342684
11330,Sprouts Farmers Market,30.3949745,-97.7447895
11331,Whole Foods Market,29.6000278,-95.6233281
11332,Sam's Club,29.6125144,-95.6429761
11333,Kroger,29.602897,-95.2148577
11334,Rice Epicurean Market,29.7670296,-95.5515031
11335,Hubbell & Hudson Market,30.1612281,-95.4588348
11336,Market Basket,29.9800943,-93.961183
11337,Costco,29.734115,-95.4396153
11338,Dollar General,31.9416707,-95.253321
11339,Walmart Supercenter,31.9514028,-95.2660561
11340,Brookshire Brothers,31.966231,-95.2736521
11341,Walmart Supercenter,32.210394,-95.832943
11342,Teji's Indian Grocery,30.5108476,-97.694113
11343,Sprouts,30.5081449,-97.6869088
11344,2nd St Market,30.2639562,-97.74232
11345,Manor Grocery,30.3407111,-97.5572987
11346,Brookshire Brothers Market,30.1831588,-96.9329711
11347,B&W Market,30.1814132,-96.9272581
11348,Sam's Grocery,30.3496526,-97.3709798
11349,Asia Market,30.4324495,-97.7713588
11350,Balmorhea Groceries,30.9869783,-103.7419589
11351,Walmart Supercenter,29.234935,-99.7540236
11352,Super 1 Foods,32.4715041,-94.7416121
11353,Walmart,31.408738,-103.488371
11354,Tonn's Grocery,31.0875137,-96.9802317
11355,Whole Foods Market,32.8678936,-96.7679033
11356,Rehkopf's Food Store,33.4704466,-94.2897903
11357,Walmart Supercenter,34.998002,-101.922569
11358,Super Gallo Supermercado,31.9540639,-95.2675439
11359,R & R Produce,29.6216449,-95.5578334
11360,Stewart's Supermarket,29.0482821,-95.7089692
11361,Fuller Foods,32.390904,-100.8626843
11362,Hana World Market,30.4127529,-97.6869995
11363,Seven Seas Market,29.1749169,-94.9854807
11364,French Grocer,30.2072015,-103.245018
11365,Porter's Thriftway,30.3070301,-104.0277507
11366,Gerland's,29.6653623,-95.0875243
11367,H-E-B,30.0222294,-95.5273282
11368,Total Wine & More,29.751148,-95.4624535
11369,Walmart Supercenter,32.2980703,-95.2601357
11370,Walmart Supercenter,32.2751253,-95.3097633
11371,Aldi,32.9959341,-96.8542149
11372,Walmart Supercenter,32.7319838,-96.6151852
11373,Walmart Supercenter,33.216703,-96.735578
11374,Diamond,33.2937266,-96.9842795
11375,Super Save Foods,33.3664076,-97.1806191
11376,Dollar Store,29.4859084,-94.9456676
11377,Sam's Club,30.2357624,-97.8196956
11378,Sam's,31.897859,-102.3328788
11379,IGA Port Aransas Family Center,27.8302513,-97.0658101
11380,Lowe's Supermarket,31.8504958,-102.4650955
11381,Albertson's Market,31.8576905,-102.355968
11382,ALDI,29.6637951,-95.0976796
11383,Food Town,29.6810897,-95.1246385
11384,Walmart Supercenter,31.8565265,-102.4106065
11385,Target,30.6101459,-96.3151181
11386,Fiesta,29.6902257,-95.4151183
11387,Walmart Supercenter,28.4218509,-97.7532845
11388,Walmart Supercenter,33.222075,-96.629963
11389,Walmart Supercenter,32.745312,-96.445649
11390,Randalls,30.3891589,-97.8838493
11391,Brookshire's,32.099987,-96.4706592
11392,Brookshire Brothers,31.7238633,-96.1702087
11393,Brookshire Brothers,30.7181723,-95.5651898
11394,Trader Joe's,29.7392004,-95.4111693
